type,data-set,entityid,permission,role
RolePrivilege,0,sample_data:466,noteview,producer
RolePrivilege,0,sample_data:467,nottakensubmission,producer
RolePrivilege,0,sample_data:468,pfilebilling,producer
RolePrivilege,0,sample_data:469,pfilecontacts,producer
RolePrivilege,0,sample_data:470,pfiledetails,producer
RolePrivilege,0,sample_data:471,pfilepayments,producer
RolePrivilege,0,sample_data:472,pfilepricing,producer
RolePrivilege,0,sample_data:473,pfilesummary,producer
RolePrivilege,0,sample_data:474,pfileworkorders,producer
RolePrivilege,0,sample_data:475,quote,producer
RolePrivilege,0,sample_data:476,searchaccounts,producer
RolePrivilege,0,sample_data:477,searchactivities,producer
RolePrivilege,0,sample_data:478,searchcontacts,producer
RolePrivilege,0,sample_data:479,searchpols,producer
RolePrivilege,0,sample_data:480,sendemail,producer
RolePrivilege,0,sample_data:481,usereditlang,producer
RolePrivilege,0,sample_data:482,viewaccount,producer
RolePrivilege,0,sample_data:483,viewaccountholderinfo,producer
RolePrivilege,0,sample_data:484,viewaudit,producer
RolePrivilege,0,sample_data:485,viewcancellation,producer
RolePrivilege,0,sample_data:486,viewhist,producer
RolePrivilege,0,sample_data:487,viewissuance,producer
RolePrivilege,0,sample_data:488,viewmyaccounts,producer
RolePrivilege,0,sample_data:489,viewmyactivities,producer
RolePrivilege,0,sample_data:490,viewmypolicychanges,producer
RolePrivilege,0,sample_data:491,viewmyrenewals,producer
RolePrivilege,0,sample_data:492,viewmysubmissions,producer
RolePrivilege,0,sample_data:493,viewpolchange,producer
RolePrivilege,0,sample_data:494,viewpolicyfile,producer
RolePrivilege,0,sample_data:495,viewprerenewal,producer
RolePrivilege,0,sample_data:496,viewproducerstyledesktopdetails,producer
RolePrivilege,0,sample_data:497,viewreinstate,producer
RolePrivilege,0,sample_data:498,viewrenewal,producer
RolePrivilege,0,sample_data:499,viewrewrite,producer
RolePrivilege,0,sample_data:500,viewrewrnewacct,producer
RolePrivilege,0,sample_data:501,viewriskclaims,producer
RolePrivilege,0,sample_data:502,viewriskevalissues,producer
RolePrivilege,0,sample_data:503,viewriskpriorlosses,producer
RolePrivilege,0,sample_data:504,viewriskpriorpolicies,producer
RolePrivilege,0,sample_data:505,viewsubmission,producer
RolePrivilege,0,sample_data:506,viewworkplan,producer
RolePrivilege,0,sample_data:507,withdraw,producer
RolePrivilege,0,sample_data:508,abedit,producercode_basics
RolePrivilege,0,sample_data:509,anytagedit,producercode_basics
RolePrivilege,0,sample_data:510,accountbilling,producercode_basics
RolePrivilege,0,sample_data:511,accountclaims,producercode_basics
RolePrivilege,0,sample_data:512,accountcontacts,producercode_basics
RolePrivilege,0,sample_data:513,accountcreate,producercode_basics
RolePrivilege,0,sample_data:514,accountdocs,producercode_basics
RolePrivilege,0,sample_data:515,accounthistory,producercode_basics
RolePrivilege,0,sample_data:516,accountmovepolicies,producercode_basics
RolePrivilege,0,sample_data:517,accountnotes,producercode_basics
RolePrivilege,0,sample_data:518,accountrelations,producercode_basics
RolePrivilege,0,sample_data:519,accountreopen,producercode_basics
RolePrivilege,0,sample_data:520,accountrewritepolicies,producercode_basics
RolePrivilege,0,sample_data:521,accountroles,producercode_basics
RolePrivilege,0,sample_data:522,accountsummary,producercode_basics
RolePrivilege,0,sample_data:523,accountwithdraw,producercode_basics
RolePrivilege,0,sample_data:524,accountworkorders,producercode_basics
RolePrivilege,0,sample_data:525,actcreate,producercode_basics
RolePrivilege,0,sample_data:526,actown,producercode_basics
RolePrivilege,0,sample_data:527,actview,producercode_basics
RolePrivilege,0,sample_data:528,cancelovereffdate,producercode_basics
RolePrivilege,0,sample_data:529,contactclaims,producercode_basics
RolePrivilege,0,sample_data:530,copypolicydata,producercode_basics
RolePrivilege,0,sample_data:531,splitpolicy,producercode_basics
RolePrivilege,0,sample_data:532,doccreate,producercode_basics
RolePrivilege,0,sample_data:533,docdelete,producercode_basics
RolePrivilege,0,sample_data:534,docedit,producercode_basics
RolePrivilege,0,sample_data:535,docview,producercode_basics
RolePrivilege,0,sample_data:536,editaccountcontacts,producercode_basics
RolePrivilege,0,sample_data:537,editaccountroles,producercode_basics
RolePrivilege,0,sample_data:538,editaccountsummary,producercode_basics
RolePrivilege,0,sample_data:539,editnonrenewexp,producercode_basics
RolePrivilege,0,sample_data:540,editpolicyroles,producercode_basics
RolePrivilege,0,sample_data:541,editprerenewal,producercode_basics
RolePrivilege,0,sample_data:542,jobcopy,producercode_basics
RolePrivilege,0,sample_data:543,mergeaccounts,producercode_basics
RolePrivilege,0,sample_data:544,notecreate,producercode_basics
RolePrivilege,0,sample_data:545,noteedit,producercode_basics
RolePrivilege,0,sample_data:546,noteeditbody,producercode_basics
RolePrivilege,0,sample_data:547,noteview,producercode_basics
RolePrivilege,0,sample_data:548,nottakensubmission,producercode_basics
RolePrivilege,0,sample_data:549,pfilebilling,producercode_basics
RolePrivilege,0,sample_data:550,pfilecontacts,producercode_basics
RolePrivilege,0,sample_data:551,pfiledetails,producercode_basics
RolePrivilege,0,sample_data:552,pfilepayments,producercode_basics
RolePrivilege,0,sample_data:553,pfilepricing,producercode_basics
RolePrivilege,0,sample_data:554,pfilesummary,producercode_basics
RolePrivilege,0,sample_data:555,pfileworkorders,producercode_basics
RolePrivilege,0,sample_data:556,searchaccounts,producercode_basics
RolePrivilege,0,sample_data:557,searchactivities,producercode_basics
RolePrivilege,0,sample_data:558,searchpols,producercode_basics
RolePrivilege,0,sample_data:559,sendemail,producercode_basics
RolePrivilege,0,sample_data:560,viewaccount,producercode_basics
RolePrivilege,0,sample_data:561,viewaccountholderinfo,producercode_basics
RolePrivilege,0,sample_data:562,viewaudit,producercode_basics
RolePrivilege,0,sample_data:563,viewcancellation,producercode_basics
RolePrivilege,0,sample_data:564,viewhist,producercode_basics
RolePrivilege,0,sample_data:565,viewissuance,producercode_basics
RolePrivilege,0,sample_data:566,viewmyaccounts,producercode_basics
RolePrivilege,0,sample_data:567,viewmyactivities,producercode_basics
RolePrivilege,0,sample_data:568,viewmypolicychanges,producercode_basics
RolePrivilege,0,sample_data:569,viewmyrenewals,producercode_basics
RolePrivilege,0,sample_data:570,viewmysubmissions,producercode_basics
RolePrivilege,0,sample_data:571,viewpolchange,producercode_basics
RolePrivilege,0,sample_data:572,viewpolicyfile,producercode_basics
RolePrivilege,0,sample_data:573,viewprerenewal,producercode_basics
RolePrivilege,0,sample_data:574,viewproducerstyledesktopdetails,producercode_basics
RolePrivilege,0,sample_data:575,viewreinstate,producercode_basics
RolePrivilege,0,sample_data:576,viewrenewal,producercode_basics
RolePrivilege,0,sample_data:577,viewrewrite,producercode_basics
RolePrivilege,0,sample_data:578,viewrewrnewacct,producercode_basics
RolePrivilege,0,sample_data:579,viewriskclaims,producercode_basics
RolePrivilege,0,sample_data:580,viewriskevalissues,producercode_basics
RolePrivilege,0,sample_data:581,viewriskpriorlosses,producercode_basics
RolePrivilege,0,sample_data:582,viewriskpriorpolicies,producercode_basics
RolePrivilege,0,sample_data:583,viewsubmission,producercode_basics
RolePrivilege,0,sample_data:584,viewworkplan,producercode_basics
RolePrivilege,0,sample_data:585,withdraw,producercode_basics
RolePrivilege,0,sample_data:586,advancecancellation,producercode_cancellations
RolePrivilege,0,sample_data:587,bindcancellation,producercode_cancellations
RolePrivilege,0,sample_data:588,createcancellation,producercode_cancellations
RolePrivilege,0,sample_data:589,editcancellation,producercode_cancellations
RolePrivilege,0,sample_data:590,issue,producercode_cancellations
RolePrivilege,0,sample_data:591,quote,producercode_cancellations
RolePrivilege,0,sample_data:592,advancepolchange,producercode_policychanges
RolePrivilege,0,sample_data:593,bindpolchange,producercode_policychanges
RolePrivilege,0,sample_data:594,createpolchange,producercode_policychanges
RolePrivilege,0,sample_data:595,editpolchange,producercode_policychanges
RolePrivilege,0,sample_data:596,issue,producercode_policychanges
RolePrivilege,0,sample_data:597,quote,producercode_policychanges
RolePrivilege,0,sample_data:598,advancerenewal,producercode_renewals
RolePrivilege,0,sample_data:599,createrenewal,producercode_renewals
RolePrivilege,0,sample_data:600,editrenewal,producercode_renewals
RolePrivilege,0,sample_data:601,issue,producercode_renewals
RolePrivilege,0,sample_data:602,quote,producercode_renewals
RolePrivilege,0,sample_data:603,advancesubmission,producercode_submission
RolePrivilege,0,sample_data:604,bindsubmission,producercode_submission
RolePrivilege,0,sample_data:605,createsubmission,producercode_submission
RolePrivilege,0,sample_data:606,editsubmission,producercode_submission
RolePrivilege,0,sample_data:607,issue,producercode_submission
RolePrivilege,0,sample_data:608,quote,producercode_submission
RolePrivilege,0,sample_data:609,ratebookview,rating_analyst
RolePrivilege,0,sample_data:610,ratebookedit,rating_analyst
RolePrivilege,0,sample_data:611,rateimpacttesting,rating_analyst
RolePrivilege,0,sample_data:612,ratingworksheetview,rating_analyst
RolePrivilege,0,sample_data:613,usereditlang,rating_analyst
RolePrivilege,0,sample_data:614,ratebookedit,rating_supervisor
RolePrivilege,0,sample_data:615,ratebookapprove,rating_supervisor
RolePrivilege,0,sample_data:616,ratebookview,rating_supervisor
RolePrivilege,0,sample_data:617,ratingworksheetview,rating_supervisor
RolePrivilege,0,sample_data:618,usereditlang,rating_supervisor
RolePrivilege,0,sample_data:619,abcreate,reinsurance_admin
RolePrivilege,0,sample_data:620,anytagcreate,reinsurance_admin
RolePrivilege,0,sample_data:621,abviewsearch,reinsurance_admin
RolePrivilege,0,sample_data:622,editreinsurancefacagreement,reinsurance_admin
RolePrivilege,0,sample_data:623,editreinsuranceprogram,reinsurance_admin
RolePrivilege,0,sample_data:624,viewreinsuranceforpolicy,reinsurance_admin
RolePrivilege,0,sample_data:625,viewreinsuranceprogram,reinsurance_admin
RolePrivilege,0,sample_data:626,abcreate,reinsurance_manager
RolePrivilege,0,sample_data:627,anytagcreate,reinsurance_manager
RolePrivilege,0,sample_data:628,abviewsearch,reinsurance_manager
RolePrivilege,0,sample_data:629,editreinsuranceactiveprogram,reinsurance_manager
RolePrivilege,0,sample_data:630,editreinsurancefacagreement,reinsurance_manager
RolePrivilege,0,sample_data:631,editreinsuranceforpolicyadvanced,reinsurance_manager
RolePrivilege,0,sample_data:632,editreinsuranceforpolicybasic,reinsurance_manager
RolePrivilege,0,sample_data:633,editreinsuranceprogram,reinsurance_manager
RolePrivilege,0,sample_data:634,viewreinsuranceforpolicy,reinsurance_manager
RolePrivilege,0,sample_data:635,viewreinsuranceprogram,reinsurance_manager
RolePrivilege,0,sample_data:636,ruleadmin,rule_admin
RolePrivilege,0,sample_data:637,abcreate,superuser
RolePrivilege,0,sample_data:638,abdelete,superuser
RolePrivilege,0,sample_data:639,abdeletepref,superuser
RolePrivilege,0,sample_data:640,abedit,superuser
RolePrivilege,0,sample_data:641,abview,superuser
RolePrivilege,0,sample_data:642,anytagcreate,superuser
RolePrivilege,0,sample_data:643,anytagdelete,superuser
RolePrivilege,0,sample_data:644,anytagedit,superuser
RolePrivilege,0,sample_data:645,anytagview,superuser
RolePrivilege,0,sample_data:646,abviewsearch,superuser
RolePrivilege,0,sample_data:647,accountbilling,superuser
RolePrivilege,0,sample_data:648,accountclaims,superuser
RolePrivilege,0,sample_data:649,accountcontacts,superuser
RolePrivilege,0,sample_data:650,accountcreate,superuser
RolePrivilege,0,sample_data:651,accountdocs,superuser
RolePrivilege,0,sample_data:652,accounthistory,superuser
RolePrivilege,0,sample_data:653,accountmovepolicies,superuser
RolePrivilege,0,sample_data:654,accountnotes,superuser
RolePrivilege,0,sample_data:655,accountrelations,superuser
RolePrivilege,0,sample_data:656,accountreopen,superuser
RolePrivilege,0,sample_data:657,accountrewritepolicies,superuser
RolePrivilege,0,sample_data:658,accountroles,superuser
RolePrivilege,0,sample_data:659,accountsummary,superuser
RolePrivilege,0,sample_data:660,accountwithdraw,superuser
RolePrivilege,0,sample_data:661,accountworkorders,superuser
RolePrivilege,0,sample_data:662,actapproveany,superuser
RolePrivilege,0,sample_data:663,actcreate,superuser
RolePrivilege,0,sample_data:664,acteditunowned,superuser
RolePrivilege,0,sample_data:665,actmakemand,superuser
RolePrivilege,0,sample_data:666,actown,superuser
RolePrivilege,0,sample_data:667,actpatcreate,superuser
RolePrivilege,0,sample_data:668,actpatdelete,superuser
RolePrivilege,0,sample_data:669,actpatedit,superuser
RolePrivilege,0,sample_data:670,actpatview,superuser
RolePrivilege,0,sample_data:671,actpolicyapprove,superuser
RolePrivilege,0,sample_data:672,actpolicyapproveany,superuser
RolePrivilege,0,sample_data:673,actqueuenext,superuser
RolePrivilege,0,sample_data:674,actqueuepick,superuser
RolePrivilege,0,sample_data:675,actraown,superuser
RolePrivilege,0,sample_data:676,actraunown,superuser
RolePrivilege,0,sample_data:677,actview,superuser
RolePrivilege,0,sample_data:678,actviewallqueues,superuser
RolePrivilege,0,sample_data:679,adminerrorstatejobs,superuser
RolePrivilege,0,sample_data:680,advanceaudit,superuser
RolePrivilege,0,sample_data:681,advancecancellation,superuser
RolePrivilege,0,sample_data:682,advanceissuance,superuser
RolePrivilege,0,sample_data:683,advancepolchange,superuser
RolePrivilege,0,sample_data:684,advancereinstate,superuser
RolePrivilege,0,sample_data:685,advancerenewal,superuser
RolePrivilege,0,sample_data:686,advancerewrite,superuser
RolePrivilege,0,sample_data:687,advancerewrnewacct,superuser
RolePrivilege,0,sample_data:688,advancesubmission,superuser
RolePrivilege,0,sample_data:689,affinitygroupadmin,superuser
RolePrivilege,0,sample_data:690,archivedisable,superuser
RolePrivilege,0,sample_data:691,archiveenable,superuser
RolePrivilege,0,sample_data:692,attrmanage,superuser
RolePrivilege,0,sample_data:693,attrview,superuser
RolePrivilege,0,sample_data:694,authprofileassignedit,superuser
RolePrivilege,0,sample_data:695,authprofileassignview,superuser
RolePrivilege,0,sample_data:696,authprofilecreate,superuser
RolePrivilege,0,sample_data:697,authprofiledelete,superuser
RolePrivilege,0,sample_data:698,authprofileedit,superuser
RolePrivilege,0,sample_data:699,authprofileview,superuser
RolePrivilege,0,sample_data:700,bindcancellation,superuser
RolePrivilege,0,sample_data:701,bindissuance,superuser
RolePrivilege,0,sample_data:702,bindpolchange,superuser
RolePrivilege,0,sample_data:703,bindreinstate,superuser
RolePrivilege,0,sample_data:704,bindrenewal,superuser
RolePrivilege,0,sample_data:705,bindrewrite,superuser
RolePrivilege,0,sample_data:706,bindrewrnewacct,superuser
RolePrivilege,0,sample_data:707,bindsubmission,superuser
RolePrivilege,0,sample_data:708,buswkmanage,superuser
RolePrivilege,0,sample_data:709,buswkview,superuser
RolePrivilege,0,sample_data:710,cancelcarriersource,superuser
RolePrivilege,0,sample_data:711,cancelovereffdate,superuser
RolePrivilege,0,sample_data:712,canceloverrefund,superuser
RolePrivilege,0,sample_data:713,cancelreschedule,superuser
RolePrivilege,0,sample_data:714,cancelrescind,superuser
RolePrivilege,0,sample_data:715,completeaudit,superuser
RolePrivilege,0,sample_data:716,contactclaims,superuser
RolePrivilege,0,sample_data:717,copypolicydata,superuser
RolePrivilege,0,sample_data:718,createaudit,superuser
RolePrivilege,0,sample_data:719,createcancellation,superuser
RolePrivilege,0,sample_data:720,createevalissue,superuser
RolePrivilege,0,sample_data:721,createintnote,superuser
RolePrivilege,0,sample_data:722,createissuance,superuser
RolePrivilege,0,sample_data:723,createmanualuwissue,superuser
RolePrivilege,0,sample_data:724,createpolchange,superuser
RolePrivilege,0,sample_data:725,createreferralreason,superuser
RolePrivilege,0,sample_data:726,createreinstate,superuser
RolePrivilege,0,sample_data:727,createrenewal,superuser
RolePrivilege,0,sample_data:728,createrewrite,superuser
RolePrivilege,0,sample_data:729,createrewrnewacct,superuser
RolePrivilege,0,sample_data:730,createsensnote,superuser
RolePrivilege,0,sample_data:731,createsubmission,superuser
RolePrivilege,0,sample_data:732,ctccreate,superuser
RolePrivilege,0,sample_data:733,ctcedit,superuser
RolePrivilege,0,sample_data:734,ctcview,superuser
RolePrivilege,0,sample_data:735,debugtools,superuser
RolePrivilege,0,sample_data:736,declinesubmission,superuser
RolePrivilege,0,sample_data:737,delintdoc,superuser
RolePrivilege,0,sample_data:738,delintnote,superuser
RolePrivilege,0,sample_data:739,delsensdoc,superuser
RolePrivilege,0,sample_data:740,delsensnote,superuser
RolePrivilege,0,sample_data:741,splitpolicy,superuser
RolePrivilege,0,sample_data:742,doccreate,superuser
RolePrivilege,0,sample_data:743,docdelete,superuser
RolePrivilege,0,sample_data:744,docedit,superuser
RolePrivilege,0,sample_data:745,docmodifyall,superuser
RolePrivilege,0,sample_data:746,docview,superuser
RolePrivilege,0,sample_data:747,docviewall,superuser
RolePrivilege,0,sample_data:748,editaccountcontacts,superuser
RolePrivilege,0,sample_data:749,editaccountroles,superuser
RolePrivilege,0,sample_data:750,editaccountsummary,superuser
RolePrivilege,0,sample_data:751,editaudit,superuser
RolePrivilege,0,sample_data:752,editautosymbol,superuser
RolePrivilege,0,sample_data:753,editcancellation,superuser
RolePrivilege,0,sample_data:754,editintdoc,superuser
RolePrivilege,0,sample_data:755,editintnote,superuser
RolePrivilege,0,sample_data:756,editissuance,superuser
RolePrivilege,0,sample_data:757,editjobroles,superuser
RolePrivilege,0,sample_data:758,editlockoverride,superuser
RolePrivilege,0,sample_data:759,editnonrenewexp,superuser
RolePrivilege,0,sample_data:760,editpolchange,superuser
RolePrivilege,0,sample_data:761,editpolicyroles,superuser
RolePrivilege,0,sample_data:762,editprerenewal,superuser
RolePrivilege,0,sample_data:763,editratingoverrides,superuser
RolePrivilege,0,sample_data:764,editreinstate,superuser
RolePrivilege,0,sample_data:765,editreinsuranceactiveprogram,superuser
RolePrivilege,0,sample_data:766,editreinsurancefacagreement,superuser
RolePrivilege,0,sample_data:767,editreinsuranceforpolicyadvanced,superuser
RolePrivilege,0,sample_data:768,editreinsuranceforpolicybasic,superuser
RolePrivilege,0,sample_data:769,editreinsuranceprogram,superuser
RolePrivilege,0,sample_data:770,editrenewal,superuser
RolePrivilege,0,sample_data:771,editrewrite,superuser
RolePrivilege,0,sample_data:772,editrewrnewacct,superuser
RolePrivilege,0,sample_data:773,editsensdoc,superuser
RolePrivilege,0,sample_data:774,editsensnote,superuser
RolePrivilege,0,sample_data:775,editsubmission,superuser
RolePrivilege,0,sample_data:776,editwrittendate,superuser
RolePrivilege,0,sample_data:777,eventmessageview,superuser
RolePrivilege,0,sample_data:778,exportmasksmanage,superuser
RolePrivilege,0,sample_data:779,formpatcreate,superuser
RolePrivilege,0,sample_data:780,formpatdelete,superuser
RolePrivilege,0,sample_data:781,formpatedit,superuser
RolePrivilege,0,sample_data:782,formpatview,superuser
RolePrivilege,0,sample_data:783,groupcreate,superuser
RolePrivilege,0,sample_data:784,groupdelete,superuser
RolePrivilege,0,sample_data:785,groupedit,superuser
RolePrivilege,0,sample_data:786,grouptreeview,superuser
RolePrivilege,0,sample_data:787,groupview,superuser
RolePrivilege,0,sample_data:788,holidaymanage,superuser
RolePrivilege,0,sample_data:789,holidayview,superuser
RolePrivilege,0,sample_data:790,integadmin,superuser
RolePrivilege,0,sample_data:791,internaltools,superuser
RolePrivilege,0,sample_data:792,issue,superuser
RolePrivilege,0,sample_data:793,issuerenewal,superuser
RolePrivilege,0,sample_data:794,jobcopy,superuser
RolePrivilege,0,sample_data:795,lvprint,superuser
RolePrivilege,0,sample_data:796,manageldfctrs,superuser
RolePrivilege,0,sample_data:797,mergeaccounts,superuser
RolePrivilege,0,sample_data:798,multicompquote,superuser
RolePrivilege,0,sample_data:799,nonrenew,superuser
RolePrivilege,0,sample_data:800,notecreate,superuser
RolePrivilege,0,sample_data:801,notedelete,superuser
RolePrivilege,0,sample_data:802,noteedit,superuser
RolePrivilege,0,sample_data:803,noteeditbody,superuser
RolePrivilege,0,sample_data:804,noteview,superuser
RolePrivilege,0,sample_data:805,nottakensubmission,superuser
RolePrivilege,0,sample_data:806,nottakerenewal,superuser
RolePrivilege,0,sample_data:807,orgcreate,superuser
RolePrivilege,0,sample_data:808,orgdelete,superuser
RolePrivilege,0,sample_data:809,orgdeleteex,superuser
RolePrivilege,0,sample_data:810,orgeditagency,superuser
RolePrivilege,0,sample_data:811,orgeditbasic,superuser
RolePrivilege,0,sample_data:812,orgeditbasicex,superuser
RolePrivilege,0,sample_data:813,orgsearch,superuser
RolePrivilege,0,sample_data:814,orgviewagency,superuser
RolePrivilege,0,sample_data:815,orgviewbasic,superuser
RolePrivilege,0,sample_data:816,orgviewextmgt,superuser
RolePrivilege,0,sample_data:817,overridebilling,superuser
RolePrivilege,0,sample_data:818,pfilebilling,superuser
RolePrivilege,0,sample_data:819,pfilecontacts,superuser
RolePrivilege,0,sample_data:820,pfiledetails,superuser
RolePrivilege,0,sample_data:821,pfilepayments,superuser
RolePrivilege,0,sample_data:822,pfilepricing,superuser
RolePrivilege,0,sample_data:823,pfilesummary,superuser
RolePrivilege,0,sample_data:824,pfileworkorders,superuser
RolePrivilege,0,sample_data:825,polholdcreate,superuser
RolePrivilege,0,sample_data:826,polholdedit,superuser
RolePrivilege,0,sample_data:827,polholdelete,superuser
RolePrivilege,0,sample_data:828,polholdview,superuser
RolePrivilege,0,sample_data:829,prodcodecreate,superuser
RolePrivilege,0,sample_data:830,prodcodedelete,superuser
RolePrivilege,0,sample_data:831,prodcodeeditaddr,superuser
RolePrivilege,0,sample_data:832,prodcodeeditbasic,superuser
RolePrivilege,0,sample_data:833,prodcodeeditprefuw,superuser
RolePrivilege,0,sample_data:834,prodcodeviewbasic,superuser
RolePrivilege,0,sample_data:835,prodcodeviewprefuw,superuser
RolePrivilege,0,sample_data:836,purgedisable,superuser
RolePrivilege,0,sample_data:837,purgeenable,superuser
RolePrivilege,0,sample_data:838,quote,superuser
RolePrivilege,0,sample_data:839,quotehideoverride,superuser
RolePrivilege,0,sample_data:840,ratebookapprove,superuser
RolePrivilege,0,sample_data:841,ratebookedit,superuser
RolePrivilege,0,sample_data:842,ratebookview,superuser
RolePrivilege,0,sample_data:843,rateimpacttesting,superuser
RolePrivilege,0,sample_data:844,ratingworksheetview,superuser
RolePrivilege,0,sample_data:845,resetquotinglock,superuser
RolePrivilege,0,sample_data:846,editrateasofdate,superuser
RolePrivilege,0,sample_data:847,regionmanage,superuser
RolePrivilege,0,sample_data:848,regionview,superuser
RolePrivilege,0,sample_data:849,reporting_view,superuser
RolePrivilege,0,sample_data:850,rescheduleaudit,superuser
RolePrivilege,0,sample_data:851,resyncmessage,superuser
RolePrivilege,0,sample_data:852,retrymessage,superuser
RolePrivilege,0,sample_data:853,reverseaudit,superuser
RolePrivilege,0,sample_data:854,reviewrewrnewacct,superuser
RolePrivilege,0,sample_data:855,reviseaudit,superuser
RolePrivilege,0,sample_data:856,roleedittype,superuser
RolePrivilege,0,sample_data:857,rolemanage,superuser
RolePrivilege,0,sample_data:858,roleview,superuser
RolePrivilege,0,sample_data:859,ruleadmin,superuser
RolePrivilege,0,sample_data:860,scrprmmanage,superuser
RolePrivilege,0,sample_data:861,scrprmview,superuser
RolePrivilege,0,sample_data:862,searchaccounts,superuser
RolePrivilege,0,sample_data:863,searchactivities,superuser
RolePrivilege,0,sample_data:864,searchcontacts,superuser
RolePrivilege,0,sample_data:865,searchpols,superuser
RolePrivilege,0,sample_data:866,searchprodcodes,superuser
RolePrivilege,0,sample_data:867,seczonemanage,superuser
RolePrivilege,0,sample_data:868,selectnonrenew,superuser
RolePrivilege,0,sample_data:869,sendemail,superuser
RolePrivilege,0,sample_data:870,skipmessage,superuser
RolePrivilege,0,sample_data:871,soapadmin,superuser
RolePrivilege,0,sample_data:872,startaudit,superuser
RolePrivilege,0,sample_data:873,toolsBatchProcessedit,superuser
RolePrivilege,0,sample_data:874,toolsBatchProcessview,superuser
RolePrivilege,0,sample_data:875,toolsCacheinfoview,superuser
RolePrivilege,0,sample_data:876,toolsClusteredit,superuser
RolePrivilege,0,sample_data:877,toolsClusterview,superuser
RolePrivilege,0,sample_data:878,toolsInfoview,superuser
RolePrivilege,0,sample_data:879,toolsJMXBeansEdit,superuser
RolePrivilege,0,sample_data:880,toolsJMXBeansview,superuser
RolePrivilege,0,sample_data:881,toolsJProfileredit,superuser
RolePrivilege,0,sample_data:882,toolsLogedit,superuser
RolePrivilege,0,sample_data:883,toolsLogview,superuser
RolePrivilege,0,sample_data:884,toolsPluginedit,superuser
RolePrivilege,0,sample_data:885,toolsPluginview,superuser
RolePrivilege,0,sample_data:886,toolsProductModelInfoview,superuser
RolePrivilege,0,sample_data:887,toolsProfileredit,superuser
RolePrivilege,0,sample_data:888,toolsProfilerview,superuser
RolePrivilege,0,sample_data:889,toolsWorkQueueedit,superuser
RolePrivilege,0,sample_data:890,toolsWorkQueueview,superuser
RolePrivilege,0,sample_data:891,usercreate,superuser
RolePrivilege,0,sample_data:892,userdelete,superuser
RolePrivilege,0,sample_data:893,useredit,superuser
RolePrivilege,0,sample_data:894,usereditattrs,superuser
RolePrivilege,0,sample_data:895,usereditlang,superuser
RolePrivilege,0,sample_data:896,usereditpcsec,superuser
RolePrivilege,0,sample_data:897,useredittype,superuser
RolePrivilege,0,sample_data:898,usergrantroles,superuser
RolePrivilege,0,sample_data:899,userroleassignmentbulkassign,superuser
RolePrivilege,0,sample_data:900,userview,superuser
RolePrivilege,0,sample_data:901,userviewall,superuser
RolePrivilege,0,sample_data:902,uwapproveall,superuser
RolePrivilege,0,sample_data:903,uwedit,superuser
RolePrivilege,0,sample_data:904,uwreject,superuser
RolePrivilege,0,sample_data:905,uwreopen,superuser
RolePrivilege,0,sample_data:906,uwview,superuser
RolePrivilege,0,sample_data:907,viewaccount,superuser
RolePrivilege,0,sample_data:908,viewaccountholderinfo,superuser
RolePrivilege,0,sample_data:909,viewaudit,superuser
RolePrivilege,0,sample_data:910,viewbillingsystem,superuser
RolePrivilege,0,sample_data:911,viewcancellation,superuser
RolePrivilege,0,sample_data:912,viewclaimsystem,superuser
RolePrivilege,0,sample_data:913,viewhist,superuser
RolePrivilege,0,sample_data:914,viewintdoc,superuser
RolePrivilege,0,sample_data:915,viewintnote,superuser
RolePrivilege,0,sample_data:916,viewissuance,superuser
RolePrivilege,0,sample_data:917,viewmodifiers,superuser
RolePrivilege,0,sample_data:918,viewmyaccounts,superuser
RolePrivilege,0,sample_data:919,viewmyactivities,superuser
RolePrivilege,0,sample_data:920,viewmypolicychanges,superuser
RolePrivilege,0,sample_data:921,viewmyqueues,superuser
RolePrivilege,0,sample_data:922,viewmyrenewals,superuser
RolePrivilege,0,sample_data:923,viewmysubmissions,superuser
RolePrivilege,0,sample_data:924,viewparticipants,superuser
RolePrivilege,0,sample_data:925,viewpolchange,superuser
RolePrivilege,0,sample_data:926,viewpolicyfile,superuser
RolePrivilege,0,sample_data:927,viewproducerstyledesktopdetails,superuser
RolePrivilege,0,sample_data:928,viewprerenewal,superuser
RolePrivilege,0,sample_data:929,viewratingoverrides,superuser
RolePrivilege,0,sample_data:930,viewreinstate,superuser
RolePrivilege,0,sample_data:931,viewreinsuranceforpolicy,superuser
RolePrivilege,0,sample_data:932,viewreinsuranceprogram,superuser
RolePrivilege,0,sample_data:933,viewrenewal,superuser
RolePrivilege,0,sample_data:934,viewrestrictedclaim,superuser
RolePrivilege,0,sample_data:935,viewrewrite,superuser
RolePrivilege,0,sample_data:936,viewrewrnewacct,superuser
RolePrivilege,0,sample_data:937,viewriskclaims,superuser
RolePrivilege,0,sample_data:938,viewriskevalissues,superuser
RolePrivilege,0,sample_data:939,viewriskpriorlosses,superuser
RolePrivilege,0,sample_data:940,viewriskpriorpolicies,superuser
RolePrivilege,0,sample_data:941,viewriskrefreasons,superuser
RolePrivilege,0,sample_data:942,viewsensdoc,superuser
RolePrivilege,0,sample_data:943,viewsensnote,superuser
RolePrivilege,0,sample_data:944,viewsubmission,superuser
RolePrivilege,0,sample_data:945,viewteam,superuser
RolePrivilege,0,sample_data:946,viewworkplan,superuser
